metric,exp_id,reading,arm,value
conversion_rate_per_user,0,long,treatment,0.14615385
conversion_rate_per_user,0,long,treatment,0.3089431
conversion_rate_per_user,0,long,treatment,0.18548387
conversion_rate_per_user,0,long,treatment,0.2777778
conversion_rate_per_user,0,long,treatment,0.00729927
conversion_rate_per_user,0,long,treatment,0.22033899
conversion_rate_per_user,0,long,treatment,0.097345136
conversion_rate_per_user,0,long,treatment,0.11594203
conversion_rate_per_user,0,long,treatment,0.66923076
conversion_rate_per_user,0,long,treatment,0.45967743
conversion_rate_per_user,0,long,treatment,0.034188036
conversion_rate_per_user,0,long,treatment,0.25581396
conversion_rate_per_user,0,long,treatment,0.65068495
conversion_rate_per_user,0,long,treatment,0.053435113
conversion_rate_per_user,0,long,treatment,0.16083916
conversion_rate_per_user,0,long,treatment,0.24603175
conversion_rate_per_user,0,long,treatment,0.35779816
conversion_rate_per_user,0,long,treatment,0.09917355
conversion_rate_per_user,0,long,treatment,0.16071428
conversion_rate_per_user,0,long,treatment,0.008403362
conversion_rate_per_user,0,long,treatment,0.15037593
conversion_rate_per_user,0,long,treatment,0.36619717
conversion_rate_per_user,0,long,treatment,0.4351852
conversion_rate_per_user,0,long,treatment,0.13385826
conversion_rate_per_user,0,long,treatment,0.2631579
conversion_rate_per_user,0,long,treatment,0.33582088
conversion_rate_per_user,0,long,treatment,0.24626866
conversion_rate_per_user,0,long,treatment,0.19491525
conversion_rate_per_user,0,long,treatment,0.13445379
conversion_rate_per_user,0,long,treatment,0.28169015
conversion_rate_per_user,0,long,treatment,0.099236645
conversion_rate_per_user,0,long,treatment,0.008928572
conversion_rate_per_user,0,long,treatment,0.23076923
conversion_rate_per_user,0,long,treatment,0.25
conversion_rate_per_user,0,long,treatment,0.049586777
conversion_rate_per_user,0,long,treatment,0.24626866
conversion_rate_per_user,0,long,treatment,0.2421875
conversion_rate_per_user,0,long,treatment,0.41958043
conversion_rate_per_user,0,long,treatment,0.30769232
conversion_rate_per_user,0,long,treatment,0.14782609
conversion_rate_per_user,0,long,treatment,0.007575758
conversion_rate_per_user,0,long,treatment,0.14492753
conversion_rate_per_user,0,long,treatment,0.091603056
conversion_rate_per_user,0,long,treatment,0.06818182
conversion_rate_per_user,0,long,treatment,0.2231405
conversion_rate_per_user,0,long,treatment,0.27433628
conversion_rate_per_user,0,long,treatment,0.16935484
conversion_rate_per_user,0,long,treatment,0.4552239
conversion_rate_per_user,0,long,treatment,0.05970149
conversion_rate_per_user,0,long,treatment,0.099236645
conversion_rate_per_user,0,long,treatment,0.0546875
conversion_rate_per_user,0,long,treatment,0.22881356
conversion_rate_per_user,0,long,treatment,0.024
conversion_rate_per_user,0,long,treatment,0.06504065
conversion_rate_per_user,0,long,treatment,0.24264705
conversion_rate_per_user,0,long,treatment,0.18461539
conversion_rate_per_user,0,long,treatment,0.5041322
conversion_rate_per_user,0,long,treatment,0.128
conversion_rate_per_user,0,long,treatment,0.41463414
conversion_rate_per_user,0,long,treatment,0.17037037
conversion_rate_per_user,0,long,treatment,0.38655463
conversion_rate_per_user,0,long,treatment,0.09677419
conversion_rate_per_user,0,long,treatment,0.10483871
conversion_rate_per_user,0,long,treatment,0.24427481
conversion_rate_per_user,0,long,treatment,0.416
conversion_rate_per_user,0,long,treatment,0.25714287
conversion_rate_per_user,0,long,treatment,0.15079366
conversion_rate_per_user,0,long,treatment,0.08661418
conversion_rate_per_user,0,long,treatment,0.27419356
conversion_rate_per_user,0,long,treatment,0.24615385
conversion_rate_per_user,0,long,treatment,0.31007752
conversion_rate_per_user,0,long,treatment,0.5046729
conversion_rate_per_user,0,long,treatment,0.08527132
conversion_rate_per_user,0,long,treatment,0.1
conversion_rate_per_user,0,long,treatment,0.11347517
conversion_rate_per_user,0,long,treatment,0.1322314
conversion_rate_per_user,0,long,treatment,0.23333333
conversion_rate_per_user,0,long,treatment,0.36231884
conversion_rate_per_user,0,long,treatment,0.115384616
conversion_rate_per_user,0,long,treatment,0.3875969
conversion_rate_per_user,0,long,treatment,0.31666666
conversion_rate_per_user,0,long,treatment,0.21904762
conversion_rate_per_user,0,long,treatment,0.072463766
conversion_rate_per_user,0,long,treatment,0.265625
conversion_rate_per_user,0,long,treatment,0.640625
conversion_rate_per_user,0,long,treatment,0.06993007
conversion_rate_per_user,0,long,treatment,0.22764228
conversion_rate_per_user,0,long,treatment,0.15441176
conversion_rate_per_user,0,long,treatment,0.3425926
conversion_rate_per_user,0,long,treatment,0.2580645
conversion_rate_per_user,0,long,treatment,0.045801528
conversion_rate_per_user,0,long,treatment,0.016949153
conversion_rate_per_user,0,long,treatment,0.2962963
conversion_rate_per_user,0,long,treatment,0.16541353
conversion_rate_per_user,0,long,treatment,0.31092438
conversion_rate_per_user,0,long,treatment,0.14782609
conversion_rate_per_user,0,long,treatment,0.24626866
conversion_rate_per_user,0,long,treatment,0.38317758
conversion_rate_per_user,0,long,treatment,0.25757575
conversion_rate_per_user,0,long,treatment,0.34453782
conversion_rate_per_user,0,long,treatment,0.02877698
conversion_rate_per_user,0,long,treatment,0.46363637
conversion_rate_per_user,0,long,treatment,0.22307692
conversion_rate_per_user,0,long,treatment,0.25
conversion_rate_per_user,0,long,treatment,0.015503876
conversion_rate_per_user,0,long,treatment,0.12605043
conversion_rate_per_user,0,long,treatment,0.3181818
conversion_rate_per_user,0,long,treatment,0.13475177
conversion_rate_per_user,0,long,treatment,0.14285715
conversion_rate_per_user,0,long,treatment,0.32539684
conversion_rate_per_user,0,long,treatment,0.34188035
conversion_rate_per_user,0,long,treatment,0.2519685
conversion_rate_per_user,0,long,treatment,0.1015625
conversion_rate_per_user,0,long,treatment,0.28099173
conversion_rate_per_user,0,long,treatment,0.12781955
conversion_rate_per_user,0,long,treatment,0.36607143
conversion_rate_per_user,0,long,treatment,0.28225806
conversion_rate_per_user,0,long,treatment,0.09565217
conversion_rate_per_user,0,long,treatment,0.02173913
conversion_rate_per_user,0,long,treatment,0.12307692
conversion_rate_per_user,0,long,treatment,0.27559054
conversion_rate_per_user,0,long,treatment,0.29661018
conversion_rate_per_user,0,long,treatment,0.114754096
conversion_rate_per_user,0,long,treatment,0.08490566
conversion_rate_per_user,0,long,treatment,0.30578512
conversion_rate_per_user,0,long,treatment,0.16296296
conversion_rate_per_user,0,long,treatment,0.1640625
conversion_rate_per_user,0,long,treatment,0.26271185
conversion_rate_per_user,0,long,treatment,0.13821138
conversion_rate_per_user,0,long,treatment,0.36690646
conversion_rate_per_user,0,long,treatment,0.19008264
conversion_rate_per_user,0,long,treatment,0.23308271
conversion_rate_per_user,0,long,treatment,0.08461539
conversion_rate_per_user,0,long,treatment,0.26271185
conversion_rate_per_user,0,long,treatment,0.34126985
conversion_rate_per_user,0,long,treatment,0.45967743
conversion_rate_per_user,0,long,treatment,0.32307693
conversion_rate_per_user,0,long,treatment,0.11627907
conversion_rate_per_user,0,long,treatment,0.2892562
conversion_rate_per_user,0,long,treatment,0.13740458
conversion_rate_per_user,0,long,treatment,0.17391305
conversion_rate_per_user,0,long,treatment,0.14634146
conversion_rate_per_user,0,long,treatment,0.3909091
conversion_rate_per_user,0,long,treatment,0.07857143
conversion_rate_per_user,0,long,treatment,0.050724637
conversion_rate_per_user,0,long,treatment,0.2521739
conversion_rate_per_user,0,long,treatment,0.13913043
conversion_rate_per_user,0,long,treatment,0.12173913
conversion_rate_per_user,0,long,treatment,0.20588236
conversion_rate_per_user,0,long,treatment,0.074074075
conversion_rate_per_user,0,long,treatment,0.15
conversion_rate_per_user,0,long,treatment,0.17741935
conversion_rate_per_user,0,long,treatment,0.030534351
conversion_rate_per_user,0,long,treatment,0.21481481
conversion_rate_per_user,0,long,treatment,0.36434108
conversion_rate_per_user,0,long,treatment,0.042735044
conversion_rate_per_user,0,long,treatment,0.14893617
conversion_rate_per_user,0,long,treatment,0.14414415
conversion_rate_per_user,0,long,treatment,0.13592233
conversion_rate_per_user,0,long,treatment,0.075
conversion_rate_per_user,0,long,treatment,0.17054264
conversion_rate_per_user,0,long,treatment,0.2556391
conversion_rate_per_user,0,long,treatment,0.19469027
conversion_rate_per_user,0,long,treatment,0.40707964
conversion_rate_per_user,0,long,treatment,0.2519685
conversion_rate_per_user,0,long,treatment,0.104
conversion_rate_per_user,0,long,treatment,0.049586777
conversion_rate_per_user,0,long,treatment,0.14529915
conversion_rate_per_user,0,long,treatment,0.26050422
conversion_rate_per_user,0,long,treatment,0.17355372
conversion_rate_per_user,0,long,treatment,0.3043478
conversion_rate_per_user,0,long,treatment,0.14655173
conversion_rate_per_user,0,long,treatment,0.054545455
conversion_rate_per_user,0,long,treatment,0.016666668
conversion_rate_per_user,0,long,treatment,0.0234375
conversion_rate_per_user,0,long,treatment,0.24107143
conversion_rate_per_user,0,long,treatment,0.060344826
conversion_rate_per_user,0,long,treatment,0.022222223
conversion_rate_per_user,0,long,treatment,0.1641791
conversion_rate_per_user,0,long,treatment,0.064
conversion_rate_per_user,0,long,treatment,0.0625
conversion_rate_per_user,0,long,treatment,0.03539823
conversion_rate_per_user,0,long,treatment,0.225
conversion_rate_per_user,0,long,treatment,0.25984251
conversion_rate_per_user,0,long,treatment,0.16
conversion_rate_per_user,0,long,treatment,0.080882356
conversion_rate_per_user,0,long,treatment,0.32846716
conversion_rate_per_user,0,long,treatment,0.21487603
conversion_rate_per_user,0,long,treatment,0.01754386
conversion_rate_per_user,0,long,treatment,0.21052632
conversion_rate_per_user,0,long,treatment,0.06779661
conversion_rate_per_user,0,long,treatment,0.2361111
conversion_rate_per_user,0,long,treatment,0.2651515
conversion_rate_per_user,0,long,treatment,0.031007752
conversion_rate_per_user,0,long,treatment,0.13821138
conversion_rate_per_user,0,long,treatment,0.2781955
conversion_rate_per_user,0,long,treatment,0.30357143
conversion_rate_per_user,0,long,treatment,0.07317073
conversion_rate_per_user,0,long,treatment,0.47540984
conversion_rate_per_user,0,long,treatment,0.077586204
conversion_rate_per_user,0,long,treatment,0.034782607
conversion_rate_per_user,0,long,treatment,0.11764706
conversion_rate_per_user,0,long,treatment,0.42063493
conversion_rate_per_user,0,long,treatment,0.29007635
conversion_rate_per_user,0,long,treatment,0.120300755
conversion_rate_per_user,0,long,treatment,0.016528925
conversion_rate_per_user,0,long,treatment,0.36567163
conversion_rate_per_user,0,long,treatment,0.33333334
conversion_rate_per_user,0,long,treatment,0.37062937
conversion_rate_per_user,0,long,treatment,0.16030534
conversion_rate_per_user,0,long,treatment,0.01754386
conversion_rate_per_user,0,long,treatment,0.06666667
conversion_rate_per_user,0,long,treatment,0.10344828
conversion_rate_per_user,0,long,treatment,0.20472442
conversion_rate_per_user,0,long,treatment,0.175
conversion_rate_per_user,0,long,treatment,0.12195122
conversion_rate_per_user,0,long,treatment,0.23846154
conversion_rate_per_user,0,long,treatment,0.2706767
conversion_rate_per_user,0,long,treatment,0.21705426
conversion_rate_per_user,0,long,treatment,0.3846154
conversion_rate_per_user,0,long,treatment,0.2761905
conversion_rate_per_user,0,long,treatment,0.264
conversion_rate_per_user,0,long,treatment,0.0
conversion_rate_per_user,0,long,treatment,0.06557377
conversion_rate_per_user,0,long,treatment,0.08527132
conversion_rate_per_user,0,long,treatment,0.38345864
conversion_rate_per_user,0,long,treatment,0.21666667
conversion_rate_per_user,0,long,treatment,0.29104477
conversion_rate_per_user,0,long,treatment,0.05147059
conversion_rate_per_user,0,long,treatment,0.1388889
conversion_rate_per_user,0,long,treatment,0.2248062
conversion_rate_per_user,0,long,treatment,0.10526316
conversion_rate_per_user,0,long,treatment,0.10483871
conversion_rate_per_user,0,long,treatment,0.12096774
conversion_rate_per_user,0,long,treatment,0.05691057
conversion_rate_per_user,0,long,treatment,0.2846154
conversion_rate_per_user,0,long,treatment,0.26050422
conversion_rate_per_user,0,long,treatment,0.36585367
conversion_rate_per_user,0,long,treatment,0.059322033
conversion_rate_per_user,0,long,treatment,0.1919192
conversion_rate_per_user,0,long,treatment,0.2109375
conversion_rate_per_user,0,long,treatment,0.49624062
conversion_rate_per_user,0,long,treatment,0.14035088
conversion_rate_per_user,0,long,treatment,0.30075186
conversion_rate_per_user,0,long,treatment,0.25984251
conversion_rate_per_user,0,long,treatment,0.1904762
conversion_rate_per_user,0,long,treatment,0.14788732
conversion_rate_per_user,0,long,treatment,0.29104477
conversion_rate_per_user,0,long,treatment,0.048387095
conversion_rate_per_user,0,long,treatment,0.47933885
conversion_rate_per_user,0,long,treatment,0.22857143
conversion_rate_per_user,0,long,treatment,0.3272727
conversion_rate_per_user,0,long,treatment,0.18115942
conversion_rate_per_user,0,long,treatment,0.078431375
conversion_rate_per_user,0,long,treatment,0.21138212
conversion_rate_per_user,0,long,treatment,0.12878788
conversion_rate_per_user,0,long,treatment,0.016528925
conversion_rate_per_user,0,long,treatment,0.5
conversion_rate_per_user,0,long,treatment,0.17073171
conversion_rate_per_user,0,long,treatment,0.16296296
conversion_rate_per_user,0,long,treatment,0.36283186
conversion_rate_per_user,0,long,treatment,0.38938054
conversion_rate_per_user,0,long,treatment,0.4117647
conversion_rate_per_user,0,long,treatment,0.608
conversion_rate_per_user,0,long,treatment,0.2642857
conversion_rate_per_user,0,long,treatment,0.07317073
conversion_rate_per_user,0,long,treatment,0.1
conversion_rate_per_user,0,long,treatment,0.04385965
conversion_rate_per_user,0,long,treatment,0.06349207
conversion_rate_per_user,0,long,treatment,0.18852459
conversion_rate_per_user,0,long,treatment,0.056
conversion_rate_per_user,0,long,treatment,0.30136988
conversion_rate_per_user,0,long,treatment,0.38235295
conversion_rate_per_user,0,long,treatment,0.23387097
conversion_rate_per_user,0,long,treatment,0.24615385
conversion_rate_per_user,0,long,treatment,0.28448275
conversion_rate_per_user,0,long,treatment,0.26050422
conversion_rate_per_user,0,long,treatment,0.05982906
conversion_rate_per_user,0,long,treatment,0.34188035
conversion_rate_per_user,0,long,treatment,0.16239317
conversion_rate_per_user,0,long,treatment,0.19672132
conversion_rate_per_user,0,long,treatment,0.08461539
conversion_rate_per_user,0,long,treatment,0.35897437
conversion_rate_per_user,0,long,treatment,0.06521739
conversion_rate_per_user,0,long,treatment,0.33333334
conversion_rate_per_user,0,long,treatment,0.06504065
conversion_rate_per_user,0,long,treatment,0.27642277
conversion_rate_per_user,0,long,treatment,0.08730159
conversion_rate_per_user,0,long,treatment,0.18253969
conversion_rate_per_user,0,long,treatment,0.28070176
conversion_rate_per_user,0,long,treatment,0.16030534
conversion_rate_per_user,0,long,treatment,0.1557377
conversion_rate_per_user,0,long,treatment,0.17054264
conversion_rate_per_user,0,long,treatment,0.16101696
conversion_rate_per_user,0,long,treatment,0.16666667
conversion_rate_per_user,0,long,treatment,0.22123894
conversion_rate_per_user,0,long,treatment,0.34210527
conversion_rate_per_user,0,long,treatment,0.2890625
conversion_rate_per_user,0,long,treatment,0.22321428
conversion_rate_per_user,0,long,treatment,0.43307087
conversion_rate_per_user,0,long,treatment,0.23529412
conversion_rate_per_user,0,long,treatment,0.27131784
conversion_rate_per_user,0,long,treatment,0.3043478
conversion_rate_per_user,0,long,treatment,0.16239317
conversion_rate_per_user,0,long,treatment,0.31782946
conversion_rate_per_user,0,long,treatment,0.084033616
conversion_rate_per_user,0,long,treatment,0.28333333
conversion_rate_per_user,0,long,treatment,0.2642857
conversion_rate_per_user,0,long,treatment,0.46212122
conversion_rate_per_user,0,long,treatment,0.43103448
conversion_rate_per_user,0,long,treatment,0.03809524
conversion_rate_per_user,0,long,treatment,0.15625
conversion_rate_per_user,0,long,treatment,0.46875
conversion_rate_per_user,0,long,treatment,0.3931624
conversion_rate_per_user,0,long,treatment,0.17777778
conversion_rate_per_user,0,long,treatment,0.15714286
conversion_rate_per_user,0,long,treatment,0.39655173
conversion_rate_per_user,0,long,treatment,0.14814815
conversion_rate_per_user,0,long,treatment,0.20895523
conversion_rate_per_user,0,long,treatment,0.11811024
conversion_rate_per_user,0,long,treatment,0.30508474
conversion_rate_per_user,0,long,treatment,0.28
conversion_rate_per_user,0,long,treatment,0.3560606
conversion_rate_per_user,0,long,treatment,0.23809524
conversion_rate_per_user,0,long,treatment,0.21487603
conversion_rate_per_user,0,long,treatment,0.08391608
conversion_rate_per_user,0,long,treatment,0.3
conversion_rate_per_user,0,long,treatment,0.1981132
conversion_rate_per_user,0,long,treatment,0.08256881
conversion_rate_per_user,0,long,treatment,0.13636364
conversion_rate_per_user,0,long,treatment,0.17699115
conversion_rate_per_user,0,long,treatment,0.103174604
conversion_rate_per_user,0,long,treatment,0.17322835
conversion_rate_per_user,0,long,treatment,0.055555556
conversion_rate_per_user,0,long,treatment,0.21538462
conversion_rate_per_user,0,long,treatment,0.06666667
conversion_rate_per_user,0,long,treatment,0.2300885
conversion_rate_per_user,0,long,treatment,0.22695035
conversion_rate_per_user,0,long,treatment,0.39694658
conversion_rate_per_user,0,long,treatment,0.02877698
conversion_rate_per_user,0,long,treatment,0.41509435
conversion_rate_per_user,0,long,treatment,0.15833333
conversion_rate_per_user,0,long,treatment,0.32110092
conversion_rate_per_user,0,long,treatment,0.28873238
conversion_rate_per_user,0,long,treatment,0.17829457
conversion_rate_per_user,0,long,treatment,0.23571429
conversion_rate_per_user,0,long,treatment,0.38260868
conversion_rate_per_user,0,long,treatment,0.1716418
conversion_rate_per_user,0,long,treatment,0.2631579
conversion_rate_per_user,0,long,treatment,0.22580644
conversion_rate_per_user,0,long,treatment,0.2
conversion_rate_per_user,0,long,treatment,0.17777778
conversion_rate_per_user,0,long,treatment,0.11188811
conversion_rate_per_user,0,long,treatment,0.17355372
conversion_rate_per_user,0,long,treatment,0.19512194
conversion_rate_per_user,0,long,treatment,0.075630255
conversion_rate_per_user,0,long,treatment,0.16883117
conversion_rate_per_user,0,long,treatment,0.36134455
conversion_rate_per_user,0,long,treatment,0.24324325
conversion_rate_per_user,0,long,treatment,0.50793654
conversion_rate_per_user,0,long,treatment,0.3495935
conversion_rate_per_user,0,long,treatment,0.2755102
conversion_rate_per_user,0,long,treatment,0.25185186
conversion_rate_per_user,0,long,treatment,0.2913386
conversion_rate_per_user,0,long,treatment,0.13157895
conversion_rate_per_user,0,long,treatment,0.07258064
conversion_rate_per_user,0,long,treatment,0.032520324
conversion_rate_per_user,0,long,treatment,0.2361111
conversion_rate_per_user,0,long,treatment,0.3043478
conversion_rate_per_user,0,long,treatment,0.074074075
conversion_rate_per_user,0,long,treatment,0.03968254
conversion_rate_per_user,0,long,treatment,0.17021276
conversion_rate_per_user,0,long,treatment,0.26548672
conversion_rate_per_user,0,long,treatment,0.31666666
conversion_rate_per_user,0,long,treatment,0.2769231
conversion_rate_per_user,0,long,treatment,0.13380282
conversion_rate_per_user,0,long,treatment,0.20512821
conversion_rate_per_user,0,long,treatment,0.03539823
conversion_rate_per_user,0,long,treatment,0.31007752
conversion_rate_per_user,0,long,treatment,0.2
conversion_rate_per_user,0,long,treatment,0.20634921
conversion_rate_per_user,0,long,treatment,0.19827586
conversion_rate_per_user,0,long,treatment,0.07619048
conversion_rate_per_user,0,long,treatment,0.41791046
conversion_rate_per_user,0,long,treatment,0.048780486
conversion_rate_per_user,0,long,treatment,0.08411215
conversion_rate_per_user,0,long,treatment,0.12413793
conversion_rate_per_user,0,long,treatment,0.04761905
conversion_rate_per_user,0,long,treatment,0.4661017
conversion_rate_per_user,0,long,treatment,0.21212122
conversion_rate_per_user,0,long,treatment,0.3432836
conversion_rate_per_user,0,long,treatment,0.14583333
conversion_rate_per_user,0,long,treatment,0.11594203
conversion_rate_per_user,0,long,treatment,0.35664335
conversion_rate_per_user,0,long,treatment,0.12096774
conversion_rate_per_user,0,long,treatment,0.2556391
conversion_rate_per_user,0,long,treatment,0.21495327
conversion_rate_per_user,0,long,treatment,0.09090909
conversion_rate_per_user,0,long,treatment,0.16260162
conversion_rate_per_user,0,long,treatment,0.3963964
conversion_rate_per_user,0,long,treatment,0.28301886
conversion_rate_per_user,0,long,treatment,0.35772356
conversion_rate_per_user,0,long,treatment,0.03305785
conversion_rate_per_user,0,long,treatment,0.19469027
conversion_rate_per_user,0,long,treatment,0.16949153
conversion_rate_per_user,0,long,treatment,0.11594203
conversion_rate_per_user,0,long,treatment,0.15833333
conversion_rate_per_user,0,long,treatment,0.25210086
conversion_rate_per_user,0,long,treatment,0.1640625
conversion_rate_per_user,0,long,treatment,0.06363636
conversion_rate_per_user,0,long,treatment,0.075630255
conversion_rate_per_user,0,long,treatment,0.41911766
conversion_rate_per_user,0,long,treatment,0.2580645
conversion_rate_per_user,0,long,treatment,0.05970149
conversion_rate_per_user,0,long,treatment,0.375
conversion_rate_per_user,0,long,treatment,0.064
conversion_rate_per_user,0,long,treatment,0.042016808
conversion_rate_per_user,0,long,treatment,0.03846154
conversion_rate_per_user,0,long,treatment,0.07874016
conversion_rate_per_user,0,long,treatment,0.38938054
conversion_rate_per_user,0,long,treatment,0.4015748
conversion_rate_per_user,0,long,treatment,0.09558824
conversion_rate_per_user,0,long,treatment,0.10218978
conversion_rate_per_user,0,long,treatment,0.1826923
conversion_rate_per_user,0,long,treatment,0.06481481
conversion_rate_per_user,0,long,treatment,0.19672132
conversion_rate_per_user,0,long,treatment,0.23333333
conversion_rate_per_user,0,long,treatment,0.12396694
conversion_rate_per_user,0,long,treatment,0.12878788
conversion_rate_per_user,0,long,treatment,0.21374045
conversion_rate_per_user,0,long,treatment,0.18852459
conversion_rate_per_user,0,long,treatment,0.31932774
conversion_rate_per_user,0,long,treatment,0.08130081
conversion_rate_per_user,0,long,treatment,0.1985294
conversion_rate_per_user,0,long,treatment,0.19444445
conversion_rate_per_user,0,long,treatment,0.10743801
conversion_rate_per_user,0,long,treatment,0.19117647
conversion_rate_per_user,0,long,treatment,0.16666667
conversion_rate_per_user,0,long,treatment,0.15671642
conversion_rate_per_user,0,long,treatment,0.0
conversion_rate_per_user,0,long,treatment,0.5539568
conversion_rate_per_user,0,long,treatment,0.31914893
conversion_rate_per_user,0,long,treatment,0.18045112
conversion_rate_per_user,0,long,treatment,0.035714287
conversion_rate_per_user,0,long,treatment,0.07692308
conversion_rate_per_user,0,long,treatment,0.33333334
conversion_rate_per_user,0,long,treatment,0.12903225
conversion_rate_per_user,0,long,treatment,0.11570248
conversion_rate_per_user,0,long,treatment,0.28275862
conversion_rate_per_user,0,long,treatment,0.20945945
conversion_rate_per_user,0,long,treatment,0.4695652
conversion_rate_per_user,0,long,treatment,0.61403507
conversion_rate_per_user,0,long,treatment,0.24
conversion_rate_per_user,0,long,treatment,0.11111111
conversion_rate_per_user,0,long,treatment,0.32592592
conversion_rate_per_user,0,long,treatment,0.47058824
conversion_rate_per_user,0,long,treatment,0.22972973
conversion_rate_per_user,0,long,treatment,0.32089552
conversion_rate_per_user,0,long,treatment,0.13953489
conversion_rate_per_user,0,long,treatment,0.13740458
conversion_rate_per_user,0,long,treatment,0.19642857
conversion_rate_per_user,0,long,treatment,0.44827586
conversion_rate_per_user,0,long,treatment,0.3816794
conversion_rate_per_user,0,long,treatment,0.09166667
conversion_rate_per_user,0,long,treatment,0.103174604
conversion_rate_per_user,0,long,treatment,0.10236221
conversion_rate_per_user,0,long,treatment,0.27868852
conversion_rate_per_user,0,long,treatment,0.12195122
conversion_rate_per_user,0,long,treatment,0.11965812
conversion_rate_per_user,0,long,treatment,0.13636364
conversion_rate_per_user,0,long,treatment,0.34126985
conversion_rate_per_user,0,long,treatment,0.13709678
conversion_rate_per_user,0,long,treatment,0.460177
conversion_rate_per_user,0,long,treatment,0.55932206
conversion_rate_per_user,0,long,treatment,0.55813956
conversion_rate_per_user,0,long,treatment,0.09448819
conversion_rate_per_user,0,long,treatment,0.17094018
conversion_rate_per_user,0,long,treatment,0.20338982
conversion_rate_per_user,0,long,treatment,0.016806724
conversion_rate_per_user,0,long,treatment,0.06422018
conversion_rate_per_user,0,long,treatment,0.024793388
conversion_rate_per_user,0,long,treatment,0.24778761
conversion_rate_per_user,0,long,treatment,0.007874016
conversion_rate_per_user,0,long,treatment,0.32407406
conversion_rate_per_user,0,long,treatment,0.09756097
conversion_rate_per_user,0,long,treatment,0.025210084
conversion_rate_per_user,0,long,treatment,0.18253969
conversion_rate_per_user,0,long,treatment,0.34166667
conversion_rate_per_user,0,long,treatment,0.15625
conversion_rate_per_user,0,long,treatment,0.29508197
conversion_rate_per_user,0,long,treatment,0.16260162
conversion_rate_per_user,0,long,treatment,0.08264463
conversion_rate_per_user,0,long,treatment,0.16806723
conversion_rate_per_user,0,long,treatment,0.07874016
conversion_rate_per_user,0,long,treatment,0.15833333
conversion_rate_per_user,0,long,treatment,0.2521739
conversion_rate_per_user,0,long,treatment,0.33035713
conversion_rate_per_user,0,long,treatment,0.25757575
conversion_rate_per_user,0,long,treatment,0.2881356
conversion_rate_per_user,0,long,treatment,0.10569106
conversion_rate_per_user,0,long,treatment,0.41463414
conversion_rate_per_user,0,long,treatment,0.27559054
conversion_rate_per_user,0,long,treatment,0.1496063
conversion_rate_per_user,0,long,treatment,0.06521739
conversion_rate_per_user,0,long,treatment,0.23684211
conversion_rate_per_user,0,long,treatment,0.12396694
conversion_rate_per_user,0,long,treatment,0.058333334
conversion_rate_per_user,0,long,treatment,0.10619469
conversion_rate_per_user,0,long,treatment,0.114035085
conversion_rate_per_user,0,long,treatment,0.008064516
conversion_rate_per_user,0,long,treatment,0.114754096
conversion_rate_per_user,0,long,treatment,0.6306306
conversion_rate_per_user,0,long,treatment,0.050724637
conversion_rate_per_user,0,long,treatment,0.1590909
conversion_rate_per_user,0,long,treatment,0.24409449
conversion_rate_per_user,0,long,treatment,0.21238938
conversion_rate_per_user,0,long,treatment,0.2857143
conversion_rate_per_user,0,long,treatment,0.070866145
conversion_rate_per_user,0,long,treatment,0.16949153
conversion_rate_per_user,0,long,treatment,0.025641026
conversion_rate_per_user,0,long,treatment,0.16814159
conversion_rate_per_user,0,long,treatment,0.04347826
conversion_rate_per_user,0,long,treatment,0.4032258
conversion_rate_per_user,0,long,treatment,0.16030534
conversion_rate_per_user,0,long,treatment,0.21186441
conversion_rate_per_user,0,long,treatment,0.21487603
conversion_rate_per_user,0,long,treatment,0.19354838
conversion_rate_per_user,0,long,treatment,0.33858266
conversion_rate_per_user,0,long,treatment,0.2173913
conversion_rate_per_user,0,long,treatment,0.33606556
conversion_rate_per_user,0,long,treatment,0.12195122
conversion_rate_per_user,0,long,treatment,0.14285715
conversion_rate_per_user,0,long,treatment,0.0990991
conversion_rate_per_user,0,long,treatment,0.16666667
conversion_rate_per_user,0,long,treatment,0.45454547
conversion_rate_per_user,0,long,treatment,0.33333334
conversion_rate_per_user,0,long,treatment,0.088709675
conversion_rate_per_user,0,long,treatment,0.36434108
conversion_rate_per_user,0,long,treatment,0.042016808
conversion_rate_per_user,0,long,treatment,0.17886178
conversion_rate_per_user,0,long,treatment,0.02255639
conversion_rate_per_user,0,long,treatment,0.048387095
conversion_rate_per_user,0,long,treatment,0.084745765
conversion_rate_per_user,0,long,treatment,0.048
conversion_rate_per_user,0,long,treatment,0.023809524
conversion_rate_per_user,0,long,treatment,0.27868852
conversion_rate_per_user,0,long,treatment,0.13868614
conversion_rate_per_user,0,long,treatment,0.088435374
conversion_rate_per_user,0,long,treatment,0.0
conversion_rate_per_user,0,long,treatment,0.33076924
conversion_rate_per_user,0,long,treatment,0.1300813
conversion_rate_per_user,0,long,treatment,0.050847456
conversion_rate_per_user,0,long,treatment,0.112068966
conversion_rate_per_user,0,long,treatment,0.18421052
conversion_rate_per_user,0,long,treatment,0.2644628
conversion_rate_per_user,0,long,treatment,0.36764705
conversion_rate_per_user,0,long,treatment,0.18571429
conversion_rate_per_user,0,long,treatment,0.23148148
conversion_rate_per_user,0,long,treatment,0.2184874
conversion_rate_per_user,0,long,treatment,0.049586777
conversion_rate_per_user,0,long,treatment,0.18439716
